,gene1,gene2,gene1 perturbation,gene2 perturbation,PMID,cancer_type,SL
20051,BLM,HBQ1,mut,shRNA,24104479,COAD,0
20052,BLM,CPXM2,mut,shRNA,24104479,COAD,0
20053,BLM,DBNDD2,mut,shRNA,24104479,COAD,0
20054,BLM,HIST1H2BC,mut,shRNA,24104479,COAD,0
20055,BLM,NDUFB1,mut,shRNA,24104479,COAD,0
20056,BLM,EMD,mut,shRNA,24104479,COAD,0
20057,BLM,DNAJC24,mut,shRNA,24104479,COAD,0
20058,BLM,EPHA4,mut,shRNA,24104479,COAD,0
20059,BLM,KRT15,mut,shRNA,24104479,COAD,0
20060,BLM,AFF2,mut,shRNA,24104479,COAD,0
20061,BLM,FRMD1,mut,shRNA,24104479,COAD,0
20062,BLM,SLC25A33,mut,shRNA,24104479,COAD,0
20063,BLM,GOLGA7B,mut,shRNA,24104479,COAD,0
20064,BLM,G6PD,mut,shRNA,24104479,COAD,0
20065,BLM,PBX2,mut,shRNA,24104479,COAD,0
20066,BLM,ILF2,mut,shRNA,24104479,COAD,0
20067,BLM,CS,mut,shRNA,24104479,COAD,0
20068,BLM,STAP1,mut,shRNA,24104479,COAD,0
20069,BLM,WDR17,mut,shRNA,24104479,COAD,0
20070,BLM,FBLN5,mut,shRNA,24104479,COAD,0
20071,BLM,ARPC2,mut,shRNA,24104479,COAD,0
20072,BLM,EEF1B2,mut,shRNA,24104479,COAD,0
20073,BLM,IRAK3,mut,shRNA,24104479,COAD,0
20074,BLM,TMX4,mut,shRNA,24104479,COAD,0
20075,BLM,SLC16A10,mut,shRNA,24104479,COAD,0
20076,BLM,ATP13A2,mut,shRNA,24104479,COAD,0
20077,BLM,PAAF1,mut,shRNA,24104479,COAD,0
20078,BLM,BCL2L12,mut,shRNA,24104479,COAD,0
20079,BLM,TNF,mut,shRNA,24104479,COAD,0
20080,BLM,ITGB8,mut,shRNA,24104479,COAD,0
20081,BLM,CDKN3,mut,shRNA,24104479,COAD,0
20082,BLM,F5,mut,shRNA,24104479,COAD,0
20083,BLM,CFTR,mut,shRNA,24104479,COAD,0
20084,BLM,ARHGAP17,mut,shRNA,24104479,COAD,0
20085,BLM,ZNF713,mut,shRNA,24104479,COAD,0
20086,BLM,OPCML,mut,shRNA,24104479,COAD,0
20087,BLM,OPA1,mut,shRNA,24104479,COAD,0
20088,BLM,TFEC,mut,shRNA,24104479,COAD,0
20089,BLM,ZNF319,mut,shRNA,24104479,COAD,0
20090,BLM,DGCR14,mut,shRNA,24104479,COAD,0
20091,BLM,ARID3A,mut,shRNA,24104479,COAD,0
20092,BLM,CD6,mut,shRNA,24104479,COAD,0
20093,BLM,SECISBP2,mut,shRNA,24104479,COAD,0
20094,BLM,LPAR3,mut,shRNA,24104479,COAD,0
20095,BLM,ZNF304,mut,shRNA,24104479,COAD,0
20096,BLM,PLA2R1,mut,shRNA,24104479,COAD,0
20097,BLM,TRIM8,mut,shRNA,24104479,COAD,1
20098,BLM,C20orf151,mut,shRNA,24104479,COAD,0
20099,BLM,PRF1,mut,shRNA,24104479,COAD,0
20100,BLM,CCDC97,mut,shRNA,24104479,COAD,0
20101,BLM,ARID3B,mut,shRNA,24104479,COAD,0
20102,BLM,C5,mut,shRNA,24104479,COAD,0
20103,BLM,LTBP4,mut,shRNA,24104479,COAD,0
20104,BLM,ACVR2A,mut,shRNA,24104479,COAD,0
20105,BLM,SEPN1,mut,shRNA,24104479,COAD,0
20106,BLM,ZFP62,mut,shRNA,24104479,COAD,0
20107,BLM,SLC38A3,mut,shRNA,24104479,COAD,0
20108,BLM,FBXL20,mut,shRNA,24104479,COAD,0
20109,BLM,MSC,mut,shRNA,24104479,COAD,0
20110,BLM,ASPM,mut,shRNA,24104479,COAD,0
20111,BLM,LIM2,mut,shRNA,24104479,COAD,0
20112,BLM,N4BP2,mut,shRNA,24104479,COAD,0
20113,BLM,ASF1A,mut,shRNA,24104479,COAD,0
20114,BLM,ERC2,mut,shRNA,24104479,COAD,0
20115,BLM,DHRS4L2,mut,shRNA,24104479,COAD,0
20116,BLM,TMED10,mut,shRNA,24104479,COAD,0
20117,BLM,ABCF2,mut,shRNA,24104479,COAD,0
20118,BLM,IKBKE,mut,shRNA,24104479,COAD,0
20119,BLM,MIOX,mut,shRNA,24104479,COAD,0
20120,BLM,POLG,mut,shRNA,24104479,COAD,0
20121,BLM,NSMCE4A,mut,shRNA,24104479,COAD,0
20122,BLM,HMGB2,mut,shRNA,24104479,COAD,0
20123,BLM,CSRP3,mut,shRNA,24104479,COAD,0
20124,BLM,HTRA3,mut,shRNA,24104479,COAD,0
20125,BLM,ZNF22,mut,shRNA,24104479,COAD,0
20126,BLM,FOXA2,mut,shRNA,24104479,COAD,0
20127,BLM,LBXCOR1,mut,shRNA,24104479,COAD,0
20128,BLM,CRYAA,mut,shRNA,24104479,COAD,0
20129,BLM,CYP2A13,mut,shRNA,24104479,COAD,0
20130,BLM,SLC2A3,mut,shRNA,24104479,COAD,0
20131,BLM,CCDC155,mut,shRNA,24104479,COAD,0
20132,BLM,ZBTB44,mut,shRNA,24104479,COAD,0
20133,BLM,PASK,mut,shRNA,24104479,COAD,0
20134,BLM,TCF7L2,mut,shRNA,24104479,COAD,0
20135,BLM,TAS2R43,mut,shRNA,24104479,COAD,0
20136,BLM,C17orf81,mut,shRNA,24104479,COAD,0
20137,BLM,SGMS2,mut,shRNA,24104479,COAD,0
20138,BLM,CETN3,mut,shRNA,24104479,COAD,0
20139,BLM,INSIG1,mut,shRNA,24104479,COAD,0
20140,BLM,HIST1H2BE,mut,shRNA,24104479,COAD,0
20141,BLM,SLC25A23,mut,shRNA,24104479,COAD,0
20142,BLM,PCDHGB4,mut,shRNA,24104479,COAD,0
20143,BLM,SLC38A11,mut,shRNA,24104479,COAD,0
20144,BLM,TRPM3,mut,shRNA,24104479,COAD,0
20145,BLM,RBM7,mut,shRNA,24104479,COAD,0
20146,BLM,PAN3,mut,shRNA,24104479,COAD,0
20147,BLM,ZYX,mut,shRNA,24104479,COAD,0
20148,BLM,ACAA2,mut,shRNA,24104479,COAD,0
20149,BLM,ASTN2,mut,shRNA,24104479,COAD,0
20150,BLM,DNAJC27,mut,shRNA,24104479,COAD,0
20151,BLM,KRBA1,mut,shRNA,24104479,COAD,0
20152,BLM,BAT3,mut,shRNA,24104479,COAD,0
20153,BLM,FAM71C,mut,shRNA,24104479,COAD,0
20154,BLM,ZNF100,mut,shRNA,24104479,COAD,0
20155,BLM,ASH1L,mut,shRNA,24104479,COAD,0
20156,BLM,ATG10,mut,shRNA,24104479,COAD,0
20157,BLM,TAPBPL,mut,shRNA,24104479,COAD,0
20158,BLM,STK32B,mut,shRNA,24104479,COAD,0
20159,BLM,ZNF641,mut,shRNA,24104479,COAD,0
20160,BLM,MMP14,mut,shRNA,24104479,COAD,0
20161,BLM,MYOD1,mut,shRNA,24104479,COAD,0
20162,BLM,HAVCR2,mut,shRNA,24104479,COAD,0
20163,BLM,DENND1A,mut,shRNA,24104479,COAD,0
20164,BLM,POLDIP3,mut,shRNA,24104479,COAD,0
20165,BLM,CRNN,mut,shRNA,24104479,COAD,0
20166,BLM,SLC4A3,mut,shRNA,24104479,COAD,0
20167,BLM,GCNT3,mut,shRNA,24104479,COAD,0
20168,BLM,HPD,mut,shRNA,24104479,COAD,0
20169,BLM,SP3,mut,shRNA,24104479,COAD,0
20170,BLM,MRP63,mut,shRNA,24104479,COAD,0
20171,BLM,ATP5L,mut,shRNA,24104479,COAD,0
20172,BLM,ALDH8A1,mut,shRNA,24104479,COAD,0
20173,BLM,DISP2,mut,shRNA,24104479,COAD,0
20174,BLM,MBOAT1,mut,shRNA,24104479,COAD,0
20175,BLM,ABCA7,mut,shRNA,24104479,COAD,0
20176,BLM,NPM1,mut,shRNA,24104479,COAD,0
20177,BLM,RAG1AP1,mut,shRNA,24104479,COAD,0
20178,BLM,CUL9,mut,shRNA,24104479,COAD,0
20179,BLM,ATP8A1,mut,shRNA,24104479,COAD,0
20180,BLM,MED1,mut,shRNA,24104479,COAD,0
20181,BLM,TNFSF4,mut,shRNA,24104479,COAD,0
20182,BLM,MPZL1,mut,shRNA,24104479,COAD,0
20183,BLM,TYR,mut,shRNA,24104479,COAD,0
20184,BLM,UFM1,mut,shRNA,24104479,COAD,0
20185,BLM,SEC31A,mut,shRNA,24104479,COAD,0
20186,BLM,MAP2K5,mut,shRNA,24104479,COAD,0
20187,BLM,BNIP3,mut,shRNA,24104479,COAD,0
20188,BLM,KRT37,mut,shRNA,24104479,COAD,0
20189,BLM,KCND1,mut,shRNA,24104479,COAD,0
20190,BLM,PCDH17,mut,shRNA,24104479,COAD,0
20191,BLM,CLDN17,mut,shRNA,24104479,COAD,0
20192,BLM,HIST1H4F,mut,shRNA,24104479,COAD,0
20193,BLM,CNOT8,mut,shRNA,24104479,COAD,0
20194,BLM,OSCP1,mut,shRNA,24104479,COAD,0
20195,BLM,HSPA13,mut,shRNA,24104479,COAD,0
20196,BLM,RARB,mut,shRNA,24104479,COAD,0
20197,BLM,SP1,mut,shRNA,24104479,COAD,0
20198,BLM,ZSCAN10,mut,shRNA,24104479,COAD,0
20199,BLM,ZNF600,mut,shRNA,24104479,COAD,0
20200,BLM,ADAMTSL2,mut,shRNA,24104479,COAD,0
20201,BLM,C4orf31,mut,shRNA,24104479,COAD,0
20202,BLM,C16orf52,mut,shRNA,24104479,COAD,0
20203,BLM,TRIP4,mut,shRNA,24104479,COAD,0
20204,BLM,CCR6,mut,shRNA,24104479,COAD,0
20205,BLM,BLM,mut,shRNA,24104479,COAD,0
20206,BLM,ZNF222,mut,shRNA,24104479,COAD,0
20207,BLM,SPATA4,mut,shRNA,24104479,COAD,0
20208,BLM,DMRTB1,mut,shRNA,24104479,COAD,0
20209,BLM,FAM26D,mut,shRNA,24104479,COAD,0
20210,BLM,KRT33B,mut,shRNA,24104479,COAD,0
20211,BLM,PRKX,mut,shRNA,24104479,COAD,0
20212,BLM,RBMX2,mut,shRNA,24104479,COAD,0
20213,BLM,GHR,mut,shRNA,24104479,COAD,0
20214,BLM,HLF,mut,shRNA,24104479,COAD,0
20215,BLM,CORO1C,mut,shRNA,24104479,COAD,0
20216,BLM,LYRM2,mut,shRNA,24104479,COAD,0
20217,BLM,PQBP1,mut,shRNA,24104479,COAD,0
20218,BLM,ROCK2,mut,shRNA,24104479,COAD,0
20219,BLM,SPI1,mut,shRNA,24104479,COAD,0
20220,BLM,PPP2R1A,mut,shRNA,24104479,COAD,0
20221,BLM,DMC1,mut,shRNA,24104479,COAD,0
20222,BLM,MTRF1,mut,shRNA,24104479,COAD,0
20223,BLM,FCGR2B,mut,shRNA,24104479,COAD,0
20224,BLM,IL6,mut,shRNA,24104479,COAD,0
20225,BLM,DSTN,mut,shRNA,24104479,COAD,0
20226,BLM,GCG,mut,shRNA,24104479,COAD,0
20227,BLM,STARD8,mut,shRNA,24104479,COAD,0
20228,BLM,GMCL1,mut,shRNA,24104479,COAD,0
20229,BLM,PBRM1,mut,shRNA,24104479,COAD,0
20230,BLM,CNPY3,mut,shRNA,24104479,COAD,0
20231,BLM,ENTPD7,mut,shRNA,24104479,COAD,0
20232,BLM,LHFPL1,mut,shRNA,24104479,COAD,0
20233,BLM,SHC1,mut,shRNA,24104479,COAD,0
20234,BLM,MRPL27,mut,shRNA,24104479,COAD,0
20235,BLM,SLC30A1,mut,shRNA,24104479,COAD,0
20236,BLM,NTNG2,mut,shRNA,24104479,COAD,0
20237,BLM,OAZ2,mut,shRNA,24104479,COAD,0
20238,BLM,CARKD,mut,shRNA,24104479,COAD,0
20239,BLM,FAM189B,mut,shRNA,24104479,COAD,0
20240,BLM,DOK4,mut,shRNA,24104479,COAD,0
20241,BLM,RIC8B,mut,shRNA,24104479,COAD,0
20242,BLM,TCEAL3,mut,shRNA,24104479,COAD,0
20243,BLM,CASP2,mut,shRNA,24104479,COAD,0
20244,BLM,C11orf85,mut,shRNA,24104479,COAD,0
20245,BLM,SNRPB,mut,shRNA,24104479,COAD,0
20246,BLM,SRCRB4D,mut,shRNA,24104479,COAD,0
20247,BLM,ZNF440,mut,shRNA,24104479,COAD,0
20248,BLM,VPS52,mut,shRNA,24104479,COAD,0
20249,BLM,P2RY11,mut,shRNA,24104479,COAD,1
20250,BLM,GORASP2,mut,shRNA,24104479,COAD,0
20251,BLM,FGD2,mut,shRNA,24104479,COAD,0
20252,BLM,PNP,mut,shRNA,24104479,COAD,0
20253,BLM,SORT1,mut,shRNA,24104479,COAD,0
20254,BLM,GCOM1,mut,shRNA,24104479,COAD,0
20255,BLM,CCNA1,mut,shRNA,24104479,COAD,0
20256,BLM,SMARCD2,mut,shRNA,24104479,COAD,0
20257,BLM,RNF144B,mut,shRNA,24104479,COAD,0
20258,BLM,ZDHHC3,mut,shRNA,24104479,COAD,0
20259,BLM,MKRN2,mut,shRNA,24104479,COAD,0
20260,BLM,NUDT15,mut,shRNA,24104479,COAD,0
20261,BLM,TMX2,mut,shRNA,24104479,COAD,0
20262,BLM,VRK3,mut,shRNA,24104479,COAD,0
20263,BLM,SFTA2,mut,shRNA,24104479,COAD,0
20264,BLM,APBB2,mut,shRNA,24104479,COAD,0
20265,BLM,TNFRSF25,mut,shRNA,24104479,COAD,0
20266,BLM,WNT3,mut,shRNA,24104479,COAD,0
20267,BLM,PLAC2,mut,shRNA,24104479,COAD,0
20268,BLM,CDH10,mut,shRNA,24104479,COAD,0
20269,BLM,NBN,mut,shRNA,24104479,COAD,0
20270,BLM,C6orf35,mut,shRNA,24104479,COAD,0
20271,BLM,USP36,mut,shRNA,24104479,COAD,0
20272,BLM,C6orf94,mut,shRNA,24104479,COAD,0
20273,BLM,INE1,mut,shRNA,24104479,COAD,0
20274,BLM,TMEM199,mut,shRNA,24104479,COAD,0
20275,BLM,PCDHA5,mut,shRNA,24104479,COAD,0
20276,BLM,WDR13,mut,shRNA,24104479,COAD,0
20277,BLM,EMX2,mut,shRNA,24104479,COAD,0
20278,BLM,PIKFYVE,mut,shRNA,24104479,COAD,0
20279,BLM,CDKN1A,mut,shRNA,24104479,COAD,0
20280,BLM,VEGFC,mut,shRNA,24104479,COAD,0
20281,BLM,GFRA2,mut,shRNA,24104479,COAD,0
20282,BLM,MS4A3,mut,shRNA,24104479,COAD,0
20283,BLM,HIST1H2BA,mut,shRNA,24104479,COAD,0
20284,BLM,OR2L3,mut,shRNA,24104479,COAD,0
20285,BLM,PGAM4,mut,shRNA,24104479,COAD,0
20286,BLM,MERTK,mut,shRNA,24104479,COAD,0
20287,BLM,SSX2,mut,shRNA,24104479,COAD,0
20288,BLM,DYM,mut,shRNA,24104479,COAD,0
20289,BLM,C11orf63,mut,shRNA,24104479,COAD,0
20290,BLM,CDC42EP3,mut,shRNA,24104479,COAD,0
20291,BLM,WNT1,mut,shRNA,24104479,COAD,0
20292,BLM,RSPO4,mut,shRNA,24104479,COAD,0
20293,BLM,TBX4,mut,shRNA,24104479,COAD,0
20294,BLM,HIP1R,mut,shRNA,24104479,COAD,0
20295,BLM,C10orf25,mut,shRNA,24104479,COAD,0
20296,BLM,PRKCD,mut,shRNA,24104479,COAD,0
20297,BLM,GLRA3,mut,shRNA,24104479,COAD,0
20298,BLM,CLSTN2,mut,shRNA,24104479,COAD,0
20299,BLM,CELA2B,mut,shRNA,24104479,COAD,0
20300,BLM,DUSP10,mut,shRNA,24104479,COAD,0
20301,BLM,VN1R4,mut,shRNA,24104479,COAD,0
20302,BLM,ACSF3,mut,shRNA,24104479,COAD,0
20303,BLM,CLK2,mut,shRNA,24104479,COAD,0
20304,BLM,RUNX1T1,mut,shRNA,24104479,COAD,0
20305,BLM,CD68,mut,shRNA,24104479,COAD,0
20306,BLM,FGB,mut,shRNA,24104479,COAD,0
20307,BLM,UBE2V2,mut,shRNA,24104479,COAD,0
20308,BLM,YWHAQ,mut,shRNA,24104479,COAD,0
20309,BLM,FAM69A,mut,shRNA,24104479,COAD,0
20310,BLM,STRA8,mut,shRNA,24104479,COAD,0
20311,BLM,GAB2,mut,shRNA,24104479,COAD,1
20312,BLM,MYO19,mut,shRNA,24104479,COAD,0
20313,BLM,ARSB,mut,shRNA,24104479,COAD,0
20314,BLM,STX2,mut,shRNA,24104479,COAD,0
20315,BLM,QSOX2,mut,shRNA,24104479,COAD,0
20316,BLM,RDX,mut,shRNA,24104479,COAD,0
20317,BLM,ZIK1,mut,shRNA,24104479,COAD,0
20318,BLM,MRPL13,mut,shRNA,24104479,COAD,0
20319,BLM,PPP2R2B,mut,shRNA,24104479,COAD,0
20320,BLM,CACNG3,mut,shRNA,24104479,COAD,0
20321,BLM,DMTF1,mut,shRNA,24104479,COAD,0
20322,BLM,RNF215,mut,shRNA,24104479,COAD,0
20323,BLM,MOBKL2C,mut,shRNA,24104479,COAD,0
20324,BLM,GRID2,mut,shRNA,24104479,COAD,0
20325,BLM,ZNF550,mut,shRNA,24104479,COAD,0
20326,BLM,DMRTC2,mut,shRNA,24104479,COAD,0
20327,BLM,ABCC2,mut,shRNA,24104479,COAD,0
20328,BLM,ANKS1A,mut,shRNA,24104479,COAD,0
20329,BLM,SHANK2,mut,shRNA,24104479,COAD,0
20330,BLM,ATP12A,mut,shRNA,24104479,COAD,0
20331,BLM,BDNF,mut,shRNA,24104479,COAD,0
20332,BLM,YES1,mut,shRNA,24104479,COAD,0
20333,BLM,CELSR2,mut,shRNA,24104479,COAD,0
20334,BLM,C6orf191,mut,shRNA,24104479,COAD,0
20335,BLM,TFAP2C,mut,shRNA,24104479,COAD,0
20336,BLM,ERN1,mut,shRNA,24104479,COAD,0
20337,BLM,DEPDC4,mut,shRNA,24104479,COAD,0
20338,BLM,SEMA5B,mut,shRNA,24104479,COAD,0
20339,BLM,UBXN4,mut,shRNA,24104479,COAD,0
20340,BLM,CABP1,mut,shRNA,24104479,COAD,0
20341,BLM,MRPL37,mut,shRNA,24104479,COAD,0
20342,BLM,IL22,mut,shRNA,24104479,COAD,0
20343,BLM,MIPEP,mut,shRNA,24104479,COAD,0
20344,BLM,MRPS25,mut,shRNA,24104479,COAD,0
20345,BLM,F2RL3,mut,shRNA,24104479,COAD,0
20346,BLM,C11orf30,mut,shRNA,24104479,COAD,0
20347,BLM,FBXO27,mut,shRNA,24104479,COAD,0
20348,BLM,GIMAP6,mut,shRNA,24104479,COAD,0
20349,BLM,SSBP3,mut,shRNA,24104479,COAD,0
20350,BLM,PTTG1,mut,shRNA,24104479,COAD,0
20351,BLM,EIF4B,mut,shRNA,24104479,COAD,0
20352,BLM,HIST1H2AG,mut,shRNA,24104479,COAD,0
20353,BLM,OGG1,mut,shRNA,24104479,COAD,0
20354,BLM,CDC14A,mut,shRNA,24104479,COAD,0
20355,BLM,NDUFA12,mut,shRNA,24104479,COAD,0
20356,BLM,GNL2,mut,shRNA,24104479,COAD,0
20357,BLM,VSIG4,mut,shRNA,24104479,COAD,0
20358,BLM,CRK,mut,shRNA,24104479,COAD,0
20359,BLM,CREM,mut,shRNA,24104479,COAD,0
20360,BLM,TRIM59,mut,shRNA,24104479,COAD,0
20361,BLM,GPR68,mut,shRNA,24104479,COAD,0
20362,BLM,TCN1,mut,shRNA,24104479,COAD,0
20363,BLM,MTL5,mut,shRNA,24104479,COAD,0
20364,BLM,CST11,mut,shRNA,24104479,COAD,0
20365,BLM,IQCH,mut,shRNA,24104479,COAD,0
20366,BLM,SLC22A4,mut,shRNA,24104479,COAD,0
20367,BLM,GINS4,mut,shRNA,24104479,COAD,0
20368,BLM,HIST1H4E,mut,shRNA,24104479,COAD,0
20369,BLM,TROAP,mut,shRNA,24104479,COAD,0
20370,BLM,SIGLEC10,mut,shRNA,24104479,COAD,0
20371,BLM,ECM2,mut,shRNA,24104479,COAD,0
20372,BLM,CUZD1,mut,shRNA,24104479,COAD,0
20373,BLM,CYB561D1,mut,shRNA,24104479,COAD,0
20374,BLM,IL5,mut,shRNA,24104479,COAD,0
20375,BLM,KLK3,mut,shRNA,24104479,COAD,0
20376,BLM,TIAM1,mut,shRNA,24104479,COAD,0
20377,BLM,KIR2DL1,mut,shRNA,24104479,COAD,0
20378,BLM,PELI1,mut,shRNA,24104479,COAD,0
20379,BLM,BAIAP2,mut,shRNA,24104479,COAD,0
20380,BLM,TRIM26,mut,shRNA,24104479,COAD,0
20381,BLM,CYP4F22,mut,shRNA,24104479,COAD,0
20382,BLM,FAM18B2,mut,shRNA,24104479,COAD,0
20383,BLM,MAPK8IP3,mut,shRNA,24104479,COAD,0
20384,BLM,ADAMTS17,mut,shRNA,24104479,COAD,0
20385,BLM,CEP164,mut,shRNA,24104479,COAD,0
20386,BLM,IFRD1,mut,shRNA,24104479,COAD,0
20387,BLM,PRND,mut,shRNA,24104479,COAD,0
20388,BLM,CRYZ,mut,shRNA,24104479,COAD,0
20389,BLM,ABCF3,mut,shRNA,24104479,COAD,0
20390,BLM,PCIF1,mut,shRNA,24104479,COAD,0
20391,BLM,PTPRN,mut,shRNA,24104479,COAD,0
20392,BLM,PARP4,mut,shRNA,24104479,COAD,0
20393,BLM,DUOX2,mut,shRNA,24104479,COAD,0
20394,BLM,KDM2B,mut,shRNA,24104479,COAD,0
20395,BLM,BACE2,mut,shRNA,24104479,COAD,0
20396,BLM,ABHD5,mut,shRNA,24104479,COAD,0
20397,BLM,COG7,mut,shRNA,24104479,COAD,0
20398,BLM,UTRN,mut,shRNA,24104479,COAD,0
20399,BLM,CD97,mut,shRNA,24104479,COAD,0
20400,BLM,USP4,mut,shRNA,24104479,COAD,0
20401,BLM,NCRNA00115,mut,shRNA,24104479,COAD,0
20402,BLM,MAPK3,mut,shRNA,24104479,COAD,0
20403,BLM,MTSS1,mut,shRNA,24104479,COAD,0
20404,BLM,HDLBP,mut,shRNA,24104479,COAD,0
20405,BLM,RRAGA,mut,shRNA,24104479,COAD,0
20406,BLM,C19orf45,mut,shRNA,24104479,COAD,0
20407,BLM,PNMA2,mut,shRNA,24104479,COAD,0
20408,BLM,RAD23B,mut,shRNA,24104479,COAD,1
20409,BLM,NPHP1,mut,shRNA,24104479,COAD,0
20410,BLM,ALG1L,mut,shRNA,24104479,COAD,0
20411,BLM,HNRNPU,mut,shRNA,24104479,COAD,0
20412,BLM,HOXB5,mut,shRNA,24104479,COAD,0
20413,BLM,GPR21,mut,shRNA,24104479,COAD,0
20414,BLM,ZMYM4,mut,shRNA,24104479,COAD,0
20415,BLM,TNIP1,mut,shRNA,24104479,COAD,0
20416,BLM,MBD4,mut,shRNA,24104479,COAD,0
20417,BLM,HOXB1,mut,shRNA,24104479,COAD,0
20418,BLM,RABL2A,mut,shRNA,24104479,COAD,0
20419,BLM,ANG,mut,shRNA,24104479,COAD,0
20420,BLM,FSTL4,mut,shRNA,24104479,COAD,0
20421,BLM,GAPT,mut,shRNA,24104479,COAD,0
20422,BLM,FOLR3,mut,shRNA,24104479,COAD,0
20423,BLM,IMPACT,mut,shRNA,24104479,COAD,0
20424,BLM,ELK3,mut,shRNA,24104479,COAD,0
20425,BLM,TMEM18,mut,shRNA,24104479,COAD,0
20426,BLM,ACSF2,mut,shRNA,24104479,COAD,0
20427,BLM,SPTA1,mut,shRNA,24104479,COAD,0
20428,BLM,BTBD12,mut,shRNA,24104479,COAD,0
20429,BLM,BAG3,mut,shRNA,24104479,COAD,0
20430,BLM,E2F3,mut,shRNA,24104479,COAD,0
20431,BLM,CHSY1,mut,shRNA,24104479,COAD,0
20432,BLM,RPAP2,mut,shRNA,24104479,COAD,0
20433,BLM,MPP5,mut,shRNA,24104479,COAD,0
20434,BLM,NGF,mut,shRNA,24104479,COAD,0
20435,BLM,PPOX,mut,shRNA,24104479,COAD,0
20436,BLM,MYBPC1,mut,shRNA,24104479,COAD,0
20437,BLM,LEP,mut,shRNA,24104479,COAD,0
20438,BLM,RXFP4,mut,shRNA,24104479,COAD,0
20439,BLM,LENG1,mut,shRNA,24104479,COAD,0
20440,BLM,USP10,mut,shRNA,24104479,COAD,0
20441,BLM,RAB3D,mut,shRNA,24104479,COAD,0
20442,BLM,GML,mut,shRNA,24104479,COAD,0
20443,BLM,DAG1,mut,shRNA,24104479,COAD,0
20444,BLM,CMTM4,mut,shRNA,24104479,COAD,0
20445,BLM,OR2T4,mut,shRNA,24104479,COAD,0
20446,BLM,POMT2,mut,shRNA,24104479,COAD,0
20447,BLM,C5orf45,mut,shRNA,24104479,COAD,0
20448,BLM,FCGBP,mut,shRNA,24104479,COAD,0
20449,BLM,PPM1G,mut,shRNA,24104479,COAD,0
20450,BLM,TBC1D2B,mut,shRNA,24104479,COAD,0
20451,BLM,C14orf105,mut,shRNA,24104479,COAD,0
20452,BLM,NAP1L3,mut,shRNA,24104479,COAD,0
20453,BLM,NDUFA8,mut,shRNA,24104479,COAD,0
20454,BLM,GBP1,mut,shRNA,24104479,COAD,0
20455,BLM,SLC36A3,mut,shRNA,24104479,COAD,0
20456,BLM,NCAPG,mut,shRNA,24104479,COAD,0
20457,BLM,AKAP7,mut,shRNA,24104479,COAD,0
20458,BLM,TGM1,mut,shRNA,24104479,COAD,0
20459,BLM,UBXN6,mut,shRNA,24104479,COAD,0
20460,BLM,ELOVL5,mut,shRNA,24104479,COAD,0
20461,BLM,CIB1,mut,shRNA,24104479,COAD,0
20462,BLM,AMIGO3,mut,shRNA,24104479,COAD,1
20463,BLM,C8orf4,mut,shRNA,24104479,COAD,0
20464,BLM,KRT74,mut,shRNA,24104479,COAD,0
20465,BLM,DOK1,mut,shRNA,24104479,COAD,0
20466,BLM,FAM134B,mut,shRNA,24104479,COAD,0
20467,BLM,RIF1,mut,shRNA,24104479,COAD,0
20468,BLM,KCNJ4,mut,shRNA,24104479,COAD,0
20469,BLM,SLC2A1,mut,shRNA,24104479,COAD,0
20470,BLM,PTP4A3,mut,shRNA,24104479,COAD,0
20471,BLM,SCAMP5,mut,shRNA,24104479,COAD,0
20472,BLM,2-Sep,mut,shRNA,24104479,COAD,0
20473,BLM,CAPZB,mut,shRNA,24104479,COAD,0
20474,BLM,AMY1A,mut,shRNA,24104479,COAD,0
20475,BLM,TBCK,mut,shRNA,24104479,COAD,0
20476,BLM,GSTT1,mut,shRNA,24104479,COAD,0
20477,BLM,IDH3G,mut,shRNA,24104479,COAD,0
20478,BLM,SYN1,mut,shRNA,24104479,COAD,0
20479,BLM,ATP6AP1,mut,shRNA,24104479,COAD,0
20480,BLM,ARMC5,mut,shRNA,24104479,COAD,0
20481,BLM,HDHD2,mut,shRNA,24104479,COAD,0
20482,BLM,C20orf72,mut,shRNA,24104479,COAD,0
20483,BLM,HIST1H2BB,mut,shRNA,24104479,COAD,0
20484,BLM,ZCCHC14,mut,shRNA,24104479,COAD,0
20485,BLM,RTN2,mut,shRNA,24104479,COAD,0
20486,BLM,DAPP1,mut,shRNA,24104479,COAD,0
20487,BLM,VPS13C,mut,shRNA,24104479,COAD,0
20488,BLM,PCM1,mut,shRNA,24104479,COAD,0
20489,BLM,10-Sep,mut,shRNA,24104479,COAD,0
20490,BLM,WDR5B,mut,shRNA,24104479,COAD,0
20491,BLM,ZNF660,mut,shRNA,24104479,COAD,0
20492,BLM,SLC12A3,mut,shRNA,24104479,COAD,0
20493,BLM,FBN1,mut,shRNA,24104479,COAD,0
20494,BLM,TNIP3,mut,shRNA,24104479,COAD,0
20495,BLM,RAB40B,mut,shRNA,24104479,COAD,0
20496,BLM,BCL11B,mut,shRNA,24104479,COAD,0
20497,BLM,ERCC6L,mut,shRNA,24104479,COAD,0
20498,BLM,IFNA4,mut,shRNA,24104479,COAD,0
20499,BLM,NT5C3,mut,shRNA,24104479,COAD,0
20500,BLM,SMAD1,mut,shRNA,24104479,COAD,0
20501,BLM,ADAMTSL3,mut,shRNA,24104479,COAD,0
20502,BLM,GBAS,mut,shRNA,24104479,COAD,0
